unit,condition,n_cycle_spikes,fr_peak_hz,fr_trough_hz,mod_depth,mod_depth_norm,mod_depth_fourier,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_q,locked,label,region,depth_um,fr_hz,cell_type
49,flicker_20Hz,3406,27.499999999999996,7.569444444444445,3.6330275229357794,0.5683168316831682,0.5544875821013147,0.27724379105065733,0.07659300781701459,1.1135701057264915e-116,9.596671539145396,True,1.2527663689423029e-115,True,good,CTX,790.2333984375,12.928538652212142,principal
57,flicker_20Hz,831,4.583333333333333,2.5694444444444446,1.7837837837837835,0.28155339805825236,0.1319386333253702,0.0659693166626851,0.0031523747779789012,0.026830055650914175,223.3445365507839,True,0.063544868646902,False,good,CTX,799.13525390625,3.417384769356727,principal
56,flicker_20Hz,221,1.5972222222222223,0.3472222222222222,4.6000000000000005,0.6428571428571428,0.3582627221714248,0.1791313610857124,0.0276884447268036,0.0007984211874548558,206.511429225504,True,0.002763765648882193,True,good,CTX,801.6923828125,1.461032872567075,principal
55,flicker_20Hz,216,1.3888888888888888,0.3472222222222222,4.0,0.5999999999999999,0.20939175987498632,0.10469587993749316,0.006361046937634288,0.09360834928683563,20.338836388088325,True,0.20058931990036205,False,good,CTX,805.0826416015625,0.5582229578099492,principal
58,flicker_20Hz,1621,9.652777777777779,4.583333333333333,2.1060606060606064,0.35609756097560985,0.16579511191148608,0.08289755595574304,0.006258962811079644,1.429971772862231e-05,19.60927269209205,True,5.362394148233367e-05,True,good,CTX,842.6435546875,1.3597535832691678,principal
65,flicker_20Hz,10036,50.0,32.638888888888886,1.5319148936170215,0.21008403361344544,0.1784142398713235,0.08920711993566174,0.00785905204195866,1.7671489757351993e-35,64.84716870937245,True,1.1360243415440567e-34,True,good,CTX,872.6962890625,36.99463414940352,interneuron
64,flicker_20Hz,442,2.7777777777777777,1.1111111111111112,2.5,0.42857142857142855,0.24202112860248848,0.12101056430124424,0.012409188320289026,0.0015201787607396467,296.64606265523923,True,0.0045605362822189405,True,good,CTX,879.1714477539062,5.669662089563702,principal
67,flicker_20Hz,1758,10.76388888888889,4.097222222222222,2.6271186440677967,0.44859813084112155,0.2759248726027869,0.13796243630139346,0.018475314896710195,2.5257673817165835e-15,75.65990304421652,True,1.0332684743386023e-14,True,good,CTX,927.9193115234375,1.1939878714886087,principal
66,flicker_20Hz,10,0.20833333333333334,0.0,inf,1.0,0.4894075420161695,0.24470377100808474,-0.04457784939380314,0.5608811437565512,87.97393304684833,False,0.8610293266988766,False,good,CTX,939.7611694335938,0.27733117889778486,principal
72,flicker_20Hz,291,1.8055555555555556,0.48611111111111116,3.714285714285714,0.5757575757575757,0.2518661099238837,0.12593305496194185,0.01246554514008901,0.009799333289292793,91.0890479774123,True,0.025939411648127984,True,good,CTX,956.0975341796875,2.0576311860875593,principal
77,flicker_20Hz,669,3.8888888888888884,1.5277777777777777,2.5454545454545454,0.43589743589743585,0.1980880498280879,0.09904402491404395,0.008327398091040784,0.0013962874401789954,11.548624453409381,True,0.004488066772003914,True,good,HPC,1062.6483154296875,3.2547840353667277,principal
79,flicker_20Hz,45,0.48611111111111116,0.0,inf,1.0,0.17202669769239154,0.08601334884619577,-0.01516083345254133,0.7190224601073794,332.9234844381342,False,0.9158060413984023,False,good,HPC,1104.9130859375,0.6132144469209223,principal
85,flicker_20Hz,3799,17.430555555555557,13.88888888888889,1.2550000000000001,0.11308203991130823,0.018398562613825543,0.009199281306912771,-0.00017864741333187145,0.7250884614593778,230.73780974896587,True,0.9158060413984023,False,good,HPC,1198.19384765625,15.414628706696707,interneuron
89,flicker_20Hz,2601,12.847222222222221,8.680555555555555,1.48,0.19354838709677416,0.032426954455187056,0.016213477227593528,-0.00012163743432730241,0.5047680951950326,126.30702705661513,True,0.8209455093935475,False,good,HPC,1203.643798828125,11.821192047740103,principal
87,flicker_20Hz,172,1.1111111111111112,0.3472222222222222,3.2,0.5238095238095238,0.06864362649733317,0.03432181324866659,-0.0046630775396237925,0.8170249541892924,131.36920372762955,False,0.9555849292746132,False,good,HPC,1216.047607421875,0.39720471271522967,principal
86,flicker_20Hz,1876,9.583333333333334,5.902777777777778,1.623529411764706,0.23766816143497763,0.04656193068211341,0.023280965341056704,8.959082329996341e-06,0.3617995122585689,351.4593695537147,True,0.6783740854848167,False,good,HPC,1216.7545166015625,8.941062258330867,unclassified
90,flicker_20Hz,4204,19.375,15.347222222222221,1.262443438914027,0.11600000000000002,0.02803852331709172,0.01401926165854586,-4.1338832242908855e-05,0.4377115193149964,309.54632856579695,True,0.7878807347669935,False,good,HPC,1262.096923828125,18.133344628787402,principal
98,flicker_20Hz,3070,15.833333333333334,10.694444444444445,1.4805194805194806,0.193717277486911,0.024102421055368955,0.012051210527684477,-0.00018056003818491377,0.6403087350953568,33.87485014956002,True,0.873148275130032,False,good,HPC,1341.424072265625,10.66241455417147,principal
