unit,region,depth_um,fr_hz,condition,n_cycle_spikes,mod_depth,mod_depth_norm,fr_peak,fr_trough,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_p_fdr
79,HPC,1104.9130859375,0.6132144469209223,phase_reversing_1,130,2.4444444444444446,0.4193548387096775,0.763888888888889,0.3125,0.014389182696802469,-0.007543284378072444,0.9735417534840036,42.85905932696438,False,0.9921697752355653
87,HPC,1216.047607421875,0.39720471271522967,phase_reversing_1,124,2.111111111111111,0.35714285714285715,0.6597222222222222,0.3125,0.074621005790041,-0.002516516108662202,0.5022547421616539,224.18344758236788,False,0.9650025054209032
105,HPC,1373.565673828125,0.13609404499406277,phase_reversing_1,24,inf,1.0,0.1736111111111111,0.0,0.092581211075628,-0.03453431584949915,0.8171532457875534,238.21662536213918,False,0.9650025054209032
97,HPC,1355.7359619140625,0.11670855602688522,phase_reversing_1,18,inf,1.0,0.1736111111111111,0.0,0.1773972887624568,-0.025502566759713605,0.573892062890759,228.96794279231085,False,0.9650025054209032
158,HPC,1960.6185302734375,0.09059748925476853,phase_reversing_1,13,3.0,0.5,0.10416666666666667,0.034722222222222224,0.025057167457904338,-0.08265314988890209,0.9921697752355653,272.9921558128621,False,0.9921697752355653
65,CTX,872.6962890625,36.99463414940352,phase_reversing_2,9267,1.153010858835143,0.07106831728564876,40.55555555555556,35.173611111111114,0.005740521675918591,-7.496428768637576e-05,0.7368529366818068,128.20464540706806,True,0.9290898470969746
32,CTX,582.375,21.277750063708364,phase_reversing_2,5066,1.1214788732394367,0.057261410788381796,22.118055555555557,19.72222222222222,0.01336505891908781,-1.8773299832665648e-05,0.4045967712460081,240.979298190022,True,0.9290898470969746
25,CTX,480.804443359375,17.962435828097185,phase_reversing_2,5184,1.1294718909710393,0.06080000000000009,23.020833333333336,20.381944444444443,0.013431006783269826,-1.2511704878978858e-05,0.3925451127563772,110.2050436031795,True,0.9290898470969746
27,CTX,546.5692138671875,13.136635941941435,phase_reversing_2,2496,1.2375478927203065,0.10616438356164387,11.215277777777779,9.0625,0.007617094591522124,-0.00034275821862908844,0.8652028077909171,138.8253964375958,True,0.9290898470969746
35,CTX,599.0913696289062,8.014119387920724,phase_reversing_2,2241,1.2448979591836735,0.10909090909090913,10.590277777777779,8.506944444444445,0.029161140451205138,0.00040432317139366917,0.14872387965634606,54.58859287096277,True,0.897334447996932
20,CTX,511.6981201171875,7.8803990762695815,phase_reversing_2,2065,1.2488687782805432,0.1106639839034206,9.583333333333334,7.673611111111111,0.00442407090832168,-0.00046491423787556335,0.9603980675048339,132.94629224228095,True,0.9759770882499996
23,CTX,502.58251953125,6.988666583779414,phase_reversing_2,1019,1.3762376237623761,0.15833333333333333,4.826388888888888,3.506944444444444,0.029648552527505027,-0.00010241811036466305,0.4084051002255425,286.8275793265151,True,0.9290898470969746
64,CTX,879.1714477539062,5.669662089563702,phase_reversing_2,1197,1.3636363636363635,0.1538461538461538,5.729166666666667,4.201388888888889,0.04400387564895068,0.001101839685064877,0.09847484043383904,163.81879363115974,True,0.897334447996932
77,CTX,1062.6483154296875,3.2547840353667277,phase_reversing_2,910,1.4175824175824174,0.17272727272727265,4.479166666666666,3.1597222222222223,0.04896234466968874,0.0012998384905980103,0.11285380392201767,63.10270482832269,True,0.897334447996932
