unit,condition,n_trials,fr_pre_hz,fr_stim_hz,baseline_sd_hz,z_stim,z_stim_sem,delta_hz,mod_index,pct_change,p_wilcoxon,p_permutation,q_wilcoxon,z_pct_population,responder,direction,label,region,depth_um,fr_hz,cell_type,responder_legacy
49,flicker_40Hz,60,13.183333333333334,13.575,5.768828176594745,0.06789362669107295,0.1366046105802321,0.3916666666666657,0.014637184677670473,2.9709228824273,0.5143961500501766,0.28657134286571345,0.7715942250752649,-0.22117288187596318,False,none,good,CTX,790.2333984375,12.928538652212142,principal,False
57,flicker_40Hz,60,3.15,4.383333333333334,5.193134320215164,0.2374930547304298,0.1541883097141288,1.2333333333333338,0.1637168141592921,39.15343915343917,0.03257430046891323,0.025197480251974803,0.12627623559374138,0.20190545467578708,False,none,good,CTX,799.13525390625,3.417384769356727,principal,False
56,flicker_40Hz,60,0.6,1.2375,1.310970658632988,0.4862809062902688,0.21848656298529712,0.6375000000000001,0.34693877551020413,106.25000000000001,0.0020960852288372466,0.0093990600939906,0.013474833613953728,0.9864584453711571,True,up,good,CTX,801.6923828125,1.461032872567075,principal,False
55,flicker_40Hz,60,0.5666666666666667,0.6708333333333333,0.835984483406944,0.12460358862421612,0.1370028800441561,0.10416666666666663,0.08417508417508415,18.382352941176464,0.1771799500615555,0.3427657234276572,0.4429498751538888,-0.04096865991688894,False,none,good,CTX,805.0826416015625,0.5582229578099492,principal,False
58,flicker_40Hz,60,0.20833333333333334,0.9083333333333333,0.8795784172490794,0.7958358075557165,0.26734376991608927,0.7,0.626865671641791,336.0,5.065831018465879e-05,0.00019998000199980003,0.0011398119791548227,3.672900899917624,True,up,good,CTX,842.6435546875,1.3597535832691678,principal,True
65,flicker_40Hz,60,34.4,41.24166666666667,13.841046791019327,0.49430269039375246,0.12386625183931965,6.841666666666669,0.09044838603062688,19.888565891472876,0.0012614854328120292,0.0010998900109989002,0.011353368895308262,-0.02335667116710017,True,up,good,CTX,872.6962890625,36.99463414940352,interneuron,False
64,flicker_40Hz,60,5.058333333333334,2.8833333333333333,6.372671835869443,-0.34130111451176876,0.06656813882306457,-2.1750000000000003,-0.27387198321091294,-42.99835255354201,0.00034403181852222256,0.0017998200179982,0.003870357958375004,-0.7586867584197196,True,down,good,CTX,879.1714477539062,5.669662089563702,principal,False
67,flicker_40Hz,60,0.15,0.8291666666666667,0.28073752745586733,2.4192229404507866,0.3917219514097322,0.6791666666666667,0.6936170212765957,452.7777777777778,9.15525418234606e-09,9.999000099990002e-05,4.119864382055727e-07,5.038371106532707,True,up,good,CTX,927.9193115234375,1.1939878714886087,principal,True
66,flicker_40Hz,60,0.16666666666666666,0.19166666666666668,0.5097911392420601,0.04903969111187211,0.11323231858005245,0.025000000000000022,0.06976744186046517,15.000000000000014,0.2756536588056233,0.7884211578842116,0.5852527942415197,-0.08051815518320678,False,none,good,CTX,939.7611694335938,0.27733117889778486,principal,False
72,flicker_40Hz,60,2.475,1.8333333333333333,1.4538814210384141,-0.4413473185511687,0.08829330612204693,-0.6416666666666668,-0.14893617021276598,-25.92592592592593,0.0336736628249977,0.007499250074992501,0.12627623559374138,-0.559060679226869,False,none,good,CTX,956.0975341796875,2.0576311860875593,principal,False
